mois,nombre_demandes_deposees,nombre_heures_demandees,nombre_salaries_concernes,libelle,reg,color,nombre_demandes_deposees_fr,nombre_heures_demandees_fr,nombre_salaries_concernes_fr
2021-01,7845.0,2799250.0,35835.0,Autres sections NACE 17,11,#AAAAAA,7 845 demandes,2 799 250 heures,35 835 salariés
2020-03,1295.0,450650.0,8265.0,Hébergement et restauration,04,#388E3C,1 295 demandes,450 650 heures,8 265 salariés
2020-04,1365.0,1149080.0,8880.0,Hébergement et restauration,04,#388E3C,1 365 demandes,1 149 080 heures,8 880 salariés
2020-05,1250.0,774685.0,7915.0,Hébergement et restauration,04,#388E3C,1 250 demandes,774 685 heures,7 915 salariés
2020-06,690.0,345960.0,3995.0,Hébergement et restauration,04,#388E3C,690 demandes,345 960 heures,3 995 salariés
2020-07,490.0,181830.0,2460.0,Hébergement et restauration,04,#388E3C,490 demandes,181 830 heures,2 460 salariés
2020-08,360.0,101640.0,1445.0,Hébergement et restauration,04,#388E3C,360 demandes,101 640 heures,1 445 salariés
2020-09,360.0,117520.0,1585.0,Hébergement et restauration,04,#388E3C,360 demandes,117 520 heures,1 585 salariés
2020-10,295.0,85685.0,1310.0,Hébergement et restauration,04,#388E3C,295 demandes,85 685 heures,1 310 salariés
2020-11,295.0,96520.0,1480.0,Hébergement et restauration,04,#388E3C,295 demandes,96 520 heures,1 480 salariés
2020-12,260.0,90010.0,1280.0,Hébergement et restauration,04,#388E3C,260 demandes,90 010 heures,1 280 salariés
2021-01,100.0,35065.0,470.0,Hébergement et restauration,04,#388E3C,100 demandes,35 065 heures,470 salariés
2020-03,3120.0,794915.0,14930.0,Commerce,04,#006064,3 120 demandes,794 915 heures,14 930 salariés
2020-04,3450.0,1997010.0,17330.0,Commerce,04,#006064,3 450 demandes,1 997 010 heures,17 330 salariés
2020-05,2955.0,644820.0,12830.0,Commerce,04,#006064,2 955 demandes,644 820 heures,12 830 salariés
2020-06,725.0,143430.0,2030.0,Commerce,04,#006064,725 demandes,143 430 heures,2 030 salariés
2020-07,340.0,66090.0,975.0,Commerce,04,#006064,340 demandes,66 090 heures,975 salariés
2020-08,205.0,45380.0,660.0,Commerce,04,#006064,205 demandes,45 380 heures,660 salariés
2020-09,195.0,39455.0,600.0,Commerce,04,#006064,195 demandes,39 455 heures,600 salariés
2020-10,130.0,26920.0,400.0,Commerce,04,#006064,130 demandes,26 920 heures,400 salariés
2020-11,140.0,30090.0,385.0,Commerce,04,#006064,140 demandes,30 090 heures,385 salariés
2020-12,120.0,26565.0,340.0,Commerce,04,#006064,120 demandes,26 565 heures,340 salariés
2021-01,45.0,9985.0,105.0,Commerce,04,#006064,45 demandes,9 985 heures,105 salariés
2020-03,1270.0,309695.0,7775.0,Act. scientif. et tech. ; services admin. et de soutien,04,#FF8F00,1 270 demandes,309 695 heures,7 775 salariés
2020-04,1595.0,847255.0,9635.0,Act. scientif. et tech. ; services admin. et de soutien,04,#FF8F00,1 595 demandes,847 255 heures,9 635 salariés
2020-05,1370.0,392145.0,6945.0,Act. scientif. et tech. ; services admin. et de soutien,04,#FF8F00,1 370 demandes,392 145 heures,6 945 salariés
2020-06,535.0,178265.0,2585.0,Act. scientif. et tech. ; services admin. et de soutien,04,#FF8F00,535 demandes,178 265 heures,2 585 salariés
2020-07,330.0,116710.0,1615.0,Act. scientif. et tech. ; services admin. et de soutien,04,#FF8F00,330 demandes,116 710 heures,1 615 salariés
2020-08,230.0,77525.0,1275.0,Act. scientif. et tech. ; services admin. et de soutien,04,#FF8F00,230 demandes,77 525 heures,1 275 salariés
2020-09,220.0,91255.0,1335.0,Act. scientif. et tech. ; services admin. et de soutien,04,#FF8F00,220 demandes,91 255 heures,1 335 salariés
2020-10,175.0,69445.0,1000.0,Act. scientif. et tech. ; services admin. et de soutien,04,#FF8F00,175 demandes,69 445 heures,1 000 salariés
2020-11,175.0,74005.0,1085.0,Act. scientif. et tech. ; services admin. et de soutien,04,#FF8F00,175 demandes,74 005 heures,1 085 salariés
2020-12,165.0,75505.0,970.0,Act. scientif. et tech. ; services admin. et de soutien,04,#FF8F00,165 demandes,75 505 heures,970 salariés
2021-01,85.0,38285.0,470.0,Act. scientif. et tech. ; services admin. et de soutien,04,#FF8F00,85 demandes,38 285 heures,470 salariés
2020-03,1185.0,249660.0,4930.0,Autres activités de services,04,#F4511E,1 185 demandes,249 660 heures,4 930 salariés
2020-04,1380.0,669590.0,6020.0,Autres activités de services,04,#F4511E,1 380 demandes,669 590 heures,6 020 salariés
2020-05,1260.0,333265.0,5340.0,Autres activités de services,04,#F4511E,1 260 demandes,333 265 heures,5 340 salariés
2020-06,435.0,115040.0,1710.0,Autres activités de services,04,#F4511E,435 demandes,115 040 heures,1 710 salariés
2020-07,265.0,52835.0,800.0,Autres activités de services,04,#F4511E,265 demandes,52 835 heures,800 salariés
2020-08,165.0,35685.0,475.0,Autres activités de services,04,#F4511E,165 demandes,35 685 heures,475 salariés
2020-09,190.0,46180.0,615.0,Autres activités de services,04,#F4511E,190 demandes,46 180 heures,615 salariés
2020-10,130.0,30170.0,400.0,Autres activités de services,04,#F4511E,130 demandes,30 170 heures,400 salariés
2020-11,135.0,29445.0,420.0,Autres activités de services,04,#F4511E,135 demandes,29 445 heures,420 salariés
2020-12,115.0,24450.0,360.0,Autres activités de services,04,#F4511E,115 demandes,24 450 heures,360 salariés
2021-01,35.0,7850.0,95.0,Autres activités de services,04,#F4511E,35 demandes,7 850 heures,95 salariés
2020-03,670.0,206735.0,4155.0,Fabrication d'autres produits indus.,04,#5C6BC0,670 demandes,206 735 heures,4 155 salariés
2020-04,730.0,494820.0,4570.0,Fabrication d'autres produits indus.,04,#5C6BC0,730 demandes,494 820 heures,4 570 salariés
2020-05,565.0,147360.0,2585.0,Fabrication d'autres produits indus.,04,#5C6BC0,565 demandes,147 360 heures,2 585 salariés
2020-06,165.0,38790.0,535.0,Fabrication d'autres produits indus.,04,#5C6BC0,165 demandes,38 790 heures,535 salariés
2020-07,90.0,24125.0,295.0,Fabrication d'autres produits indus.,04,#5C6BC0,90 demandes,24 125 heures,295 salariés
2020-08,50.0,17020.0,215.0,Fabrication d'autres produits indus.,04,#5C6BC0,50 demandes,17 020 heures,215 salariés
2020-09,50.0,15610.0,235.0,Fabrication d'autres produits indus.,04,#5C6BC0,50 demandes,15 610 heures,235 salariés
2020-10,45.0,10740.0,165.0,Fabrication d'autres produits indus.,04,#5C6BC0,45 demandes,10 740 heures,165 salariés
2020-11,40.0,8790.0,115.0,Fabrication d'autres produits indus.,04,#5C6BC0,40 demandes,8 790 heures,115 salariés
2020-12,35.0,7185.0,80.0,Fabrication d'autres produits indus.,04,#5C6BC0,35 demandes,7 185 heures,80 salariés
2021-01,15.0,3665.0,35.0,Fabrication d'autres produits indus.,04,#5C6BC0,15 demandes,3 665 heures,35 salariés
2020-03,2940.0,791945.0,18160.0,Autres sections NACE 17,04,#AAAAAA,2 940 demandes,791 945 heures,18 160 salariés
2020-04,3650.0,2385530.0,23790.0,Autres sections NACE 17,04,#AAAAAA,3 650 demandes,2 385 530 heures,23 790 salariés
2020-05,3160.0,1140415.0,19000.0,Autres sections NACE 17,04,#AAAAAA,3 160 demandes,1 140 415 heures,19 000 salariés
2020-06,1085.0,423695.0,6310.0,Autres sections NACE 17,04,#AAAAAA,1 085 demandes,423 695 heures,6 310 salariés
2020-07,560.0,216905.0,3305.0,Autres sections NACE 17,04,#AAAAAA,560 demandes,216 905 heures,3 305 salariés
2020-08,385.0,154600.0,2435.0,Autres sections NACE 17,04,#AAAAAA,385 demandes,154 600 heures,2 435 salariés
2020-09,295.0,136210.0,2120.0,Autres sections NACE 17,04,#AAAAAA,295 demandes,136 210 heures,2 120 salariés
2020-10,235.0,106700.0,1810.0,Autres sections NACE 17,04,#AAAAAA,235 demandes,106 700 heures,1 810 salariés
2020-11,220.0,108185.0,1805.0,Autres sections NACE 17,04,#AAAAAA,220 demandes,108 185 heures,1 805 salariés
2020-12,200.0,94230.0,1625.0,Autres sections NACE 17,04,#AAAAAA,200 demandes,94 230 heures,1 625 salariés
2021-01,95.0,32345.0,475.0,Autres sections NACE 17,04,#AAAAAA,95 demandes,32 345 heures,475 salariés
2020-03,660.0,221985.0,4120.0,Hébergement et restauration,02,#388E3C,660 demandes,221 985 heures,4 120 salariés
2020-04,710.0,620845.0,4860.0,Hébergement et restauration,02,#388E3C,710 demandes,620 845 heures,4 860 salariés
2020-05,670.0,420690.0,4430.0,Hébergement et restauration,02,#388E3C,670 demandes,420 690 heures,4 430 salariés
2020-06,425.0,214530.0,2495.0,Hébergement et restauration,02,#388E3C,425 demandes,214 530 heures,2 495 salariés
2020-07,285.0,133515.0,1585.0,Hébergement et restauration,02,#388E3C,285 demandes,133 515 heures,1 585 salariés
2020-08,240.0,97100.0,1120.0,Hébergement et restauration,02,#388E3C,240 demandes,97 100 heures,1 120 salariés
2020-09,265.0,114270.0,1270.0,Hébergement et restauration,02,#388E3C,265 demandes,114 270 heures,1 270 salariés
2020-10,310.0,106625.0,1670.0,Hébergement et restauration,02,#388E3C,310 demandes,106 625 heures,1 670 salariés
2020-11,455.0,234550.0,2445.0,Hébergement et restauration,02,#388E3C,455 demandes,234 550 heures,2 445 salariés
2020-12,325.0,155510.0,1910.0,Hébergement et restauration,02,#388E3C,325 demandes,155 510 heures,1 910 salariés
2021-01,55.0,13710.0,190.0,Hébergement et restauration,02,#388E3C,55 demandes,13 710 heures,190 salariés
2020-03,1415.0,348645.0,6245.0,Commerce,02,#006064,1 415 demandes,348 645 heures,6 245 salariés
2020-04,1600.0,847665.0,7515.0,Commerce,02,#006064,1 600 demandes,847 665 heures,7 515 salariés
2020-05,1440.0,303365.0,6335.0,Commerce,02,#006064,1 440 demandes,303 365 heures,6 335 salariés
2020-06,385.0,77110.0,1025.0,Commerce,02,#006064,385 demandes,77 110 heures,1 025 salariés
2020-07,175.0,34275.0,445.0,Commerce,02,#006064,175 demandes,34 275 heures,445 salariés
2020-08,110.0,19830.0,290.0,Commerce,02,#006064,110 demandes,19 830 heures,290 salariés
2020-09,110.0,20720.0,270.0,Commerce,02,#006064,110 demandes,20 720 heures,270 salariés
2020-10,315.0,25185.0,960.0,Commerce,02,#006064,315 demandes,25 185 heures,960 salariés
2020-11,605.0,177475.0,2005.0,Commerce,02,#006064,605 demandes,177 475 heures,2 005 salariés
2020-12,130.0,24610.0,310.0,Commerce,02,#006064,130 demandes,24 610 heures,310 salariés
2021-01,20.0,4075.0,45.0,Commerce,02,#006064,20 demandes,4 075 heures,45 salariés
2020-03,815.0,206730.0,4480.0,Act. scientif. et tech. ; services admin. et de soutien,02,#FF8F00,815 demandes,206 730 heures,4 480 salariés
2020-04,1005.0,513455.0,5940.0,Act. scientif. et tech. ; services admin. et de soutien,02,#FF8F00,1 005 demandes,513 455 heures,5 940 salariés
2020-05,840.0,241595.0,4115.0,Act. scientif. et tech. ; services admin. et de soutien,02,#FF8F00,840 demandes,241 595 heures,4 115 salariés
2020-06,390.0,121165.0,1705.0,Act. scientif. et tech. ; services admin. et de soutien,02,#FF8F00,390 demandes,121 165 heures,1 705 salariés
2020-07,250.0,79605.0,995.0,Act. scientif. et tech. ; services admin. et de soutien,02,#FF8F00,250 demandes,79 605 heures,995 salariés
2020-08,180.0,52330.0,665.0,Act. scientif. et tech. ; services admin. et de soutien,02,#FF8F00,180 demandes,52 330 heures,665 salariés
2020-09,180.0,63355.0,765.0,Act. scientif. et tech. ; services admin. et de soutien,02,#FF8F00,180 demandes,63 355 heures,765 salariés
2020-10,190.0,53905.0,770.0,Act. scientif. et tech. ; services admin. et de soutien,02,#FF8F00,190 demandes,53 905 heures,770 salariés
2020-11,260.0,85180.0,1115.0,Act. scientif. et tech. ; services admin. et de soutien,02,#FF8F00,260 demandes,85 180 heures,1 115 salariés
2020-12,160.0,54080.0,665.0,Act. scientif. et tech. ; services admin. et de soutien,02,#FF8F00,160 demandes,54 080 heures,665 salariés
2021-01,45.0,12880.0,155.0,Act. scientif. et tech. ; services admin. et de soutien,02,#FF8F00,45 demandes,12 880 heures,155 salariés
2020-03,550.0,131310.0,2685.0,Autres activités de services,02,#F4511E,550 demandes,131 310 heures,2 685 salariés
2020-04,625.0,335435.0,3105.0,Autres activités de services,02,#F4511E,625 demandes,335 435 heures,3 105 salariés
2020-05,560.0,195940.0,2870.0,Autres activités de services,02,#F4511E,560 demandes,195 940 heures,2 870 salariés
2020-06,235.0,87650.0,1365.0,Autres activités de services,02,#F4511E,235 demandes,87 650 heures,1 365 salariés
2020-07,150.0,42815.0,685.0,Autres activités de services,02,#F4511E,150 demandes,42 815 heures,685 salariés
2020-08,105.0,25095.0,370.0,Autres activités de services,02,#F4511E,105 demandes,25 095 heures,370 salariés
2020-09,80.0,16950.0,220.0,Autres activités de services,02,#F4511E,80 demandes,16 950 heures,220 salariés
2020-10,190.0,22075.0,625.0,Autres activités de services,02,#F4511E,190 demandes,22 075 heures,625 salariés
2020-11,345.0,110025.0,1090.0,Autres activités de services,02,#F4511E,345 demandes,110 025 heures,1 090 salariés
2020-12,135.0,35050.0,490.0,Autres activités de services,02,#F4511E,135 demandes,35 050 heures,490 salariés
2021-01,30.0,4830.0,90.0,Autres activités de services,02,#F4511E,30 demandes,4 830 heures,90 salariés
2020-03,315.0,79965.0,1475.0,Fabrication d'autres produits indus.,02,#5C6BC0,315 demandes,79 965 heures,1 475 salariés
2020-04,375.0,204200.0,1855.0,Fabrication d'autres produits indus.,02,#5C6BC0,375 demandes,204 200 heures,1 855 salariés
2020-05,310.0,77575.0,1295.0,Fabrication d'autres produits indus.,02,#5C6BC0,310 demandes,77 575 heures,1 295 salariés
2020-06,100.0,24240.0,355.0,Fabrication d'autres produits indus.,02,#5C6BC0,100 demandes,24 240 heures,355 salariés
2020-07,65.0,12195.0,175.0,Fabrication d'autres produits indus.,02,#5C6BC0,65 demandes,12 195 heures,175 salariés
2020-08,40.0,6980.0,100.0,Fabrication d'autres produits indus.,02,#5C6BC0,40 demandes,6 980 heures,100 salariés
2020-09,40.0,8590.0,105.0,Fabrication d'autres produits indus.,02,#5C6BC0,40 demandes,8 590 heures,105 salariés
2020-10,40.0,5905.0,115.0,Fabrication d'autres produits indus.,02,#5C6BC0,40 demandes,5 905 heures,115 salariés
2020-11,85.0,18050.0,225.0,Fabrication d'autres produits indus.,02,#5C6BC0,85 demandes,18 050 heures,225 salariés
2020-12,45.0,8060.0,105.0,Fabrication d'autres produits indus.,02,#5C6BC0,45 demandes,8 060 heures,105 salariés
2021-01,10.0,2865.0,45.0,Fabrication d'autres produits indus.,02,#5C6BC0,10 demandes,2 865 heures,45 salariés
2020-03,1365.0,375030.0,7605.0,Autres sections NACE 17,02,#AAAAAA,1 365 demandes,375 030 heures,7 605 salariés
2020-04,1745.0,1043800.0,10385.0,Autres sections NACE 17,02,#AAAAAA,1 745 demandes,1 043 800 heures,10 385 salariés
2020-05,1545.0,612550.0,8915.0,Autres sections NACE 17,02,#AAAAAA,1 545 demandes,612 550 heures,8 915 salariés
2020-06,640.0,273530.0,3730.0,Autres sections NACE 17,02,#AAAAAA,640 demandes,273 530 heures,3 730 salariés
2020-07,365.0,147490.0,2475.0,Autres sections NACE 17,02,#AAAAAA,365 demandes,147 490 heures,2 475 salariés
2020-08,260.0,94160.0,1865.0,Autres sections NACE 17,02,#AAAAAA,260 demandes,94 160 heures,1 865 salariés
2020-09,230.0,96285.0,1960.0,Autres sections NACE 17,02,#AAAAAA,230 demandes,96 285 heures,1 960 salariés
2020-10,230.0,86770.0,1855.0,Autres sections NACE 17,02,#AAAAAA,230 demandes,86 770 heures,1 855 salariés
2020-11,360.0,139035.0,2190.0,Autres sections NACE 17,02,#AAAAAA,360 demandes,139 035 heures,2 190 salariés
2020-12,230.0,75580.0,1215.0,Autres sections NACE 17,02,#AAAAAA,230 demandes,75 580 heures,1 215 salariés
2021-01,45.0,17390.0,265.0,Autres sections NACE 17,02,#AAAAAA,45 demandes,17 390 heures,265 salariés
2020-03,130.0,36465.0,665.0,Hébergement et restauration,06,#388E3C,130 demandes,36 465 heures,665 salariés
2020-04,155.0,95720.0,790.0,Hébergement et restauration,06,#388E3C,155 demandes,95 720 heures,790 salariés
2020-05,145.0,77790.0,800.0,Hébergement et restauration,06,#388E3C,145 demandes,77 790 heures,800 salariés
2020-06,105.0,51945.0,600.0,Hébergement et restauration,06,#388E3C,105 demandes,51 945 heures,600 salariés
2020-07,85.0,42320.0,430.0,Hébergement et restauration,06,#388E3C,85 demandes,42 320 heures,430 salariés
2020-08,75.0,31210.0,340.0,Hébergement et restauration,06,#388E3C,75 demandes,31 210 heures,340 salariés
2020-09,65.0,28370.0,335.0,Hébergement et restauration,06,#388E3C,65 demandes,28 370 heures,335 salariés
2020-10,40.0,13805.0,200.0,Hébergement et restauration,06,#388E3C,40 demandes,13 805 heures,200 salariés
2020-11,35.0,12930.0,190.0,Hébergement et restauration,06,#388E3C,35 demandes,12 930 heures,190 salariés
2020-12,35.0,11575.0,160.0,Hébergement et restauration,06,#388E3C,35 demandes,11 575 heures,160 salariés
2021-01,20.0,8325.0,140.0,Hébergement et restauration,06,#388E3C,20 demandes,8 325 heures,140 salariés
2020-03,230.0,55140.0,995.0,Commerce,06,#006064,230 demandes,55 140 heures,995 salariés
2020-04,280.0,157200.0,1375.0,Commerce,06,#006064,280 demandes,157 200 heures,1 375 salariés
2020-05,235.0,78545.0,995.0,Commerce,06,#006064,235 demandes,78 545 heures,995 salariés
2020-06,85.0,21070.0,260.0,Commerce,06,#006064,85 demandes,21 070 heures,260 salariés
2020-07,55.0,9485.0,120.0,Commerce,06,#006064,55 demandes,9 485 heures,120 salariés
2020-08,35.0,6475.0,65.0,Commerce,06,#006064,35 demandes,6 475 heures,65 salariés
2020-09,15.0,3300.0,40.0,Commerce,06,#006064,15 demandes,3 300 heures,40 salariés
2020-10,10.0,1420.0,25.0,Commerce,06,#006064,10 demandes,1 420 heures,25 salariés
2020-11,5.0,1290.0,20.0,Commerce,06,#006064,5 demandes,1 290 heures,20 salariés
2020-12,10.0,1335.0,20.0,Commerce,06,#006064,10 demandes,1 335 heures,20 salariés
2021-01,0.0,250.0,0.0,Commerce,06,#006064,0 demandes,250 heures,0 salariés
2020-03,130.0,34235.0,815.0,Act. scientif. et tech. ; services admin. et de soutien,06,#FF8F00,130 demandes,34 235 heures,815 salariés
2020-04,180.0,121660.0,1140.0,Act. scientif. et tech. ; services admin. et de soutien,06,#FF8F00,180 demandes,121 660 heures,1 140 salariés
2020-05,160.0,83605.0,980.0,Act. scientif. et tech. ; services admin. et de soutien,06,#FF8F00,160 demandes,83 605 heures,980 salariés
2020-06,80.0,41510.0,535.0,Act. scientif. et tech. ; services admin. et de soutien,06,#FF8F00,80 demandes,41 510 heures,535 salariés
2020-07,50.0,25895.0,250.0,Act. scientif. et tech. ; services admin. et de soutien,06,#FF8F00,50 demandes,25 895 heures,250 salariés
2020-08,40.0,21100.0,220.0,Act. scientif. et tech. ; services admin. et de soutien,06,#FF8F00,40 demandes,21 100 heures,220 salariés
2020-09,30.0,12620.0,155.0,Act. scientif. et tech. ; services admin. et de soutien,06,#FF8F00,30 demandes,12 620 heures,155 salariés
2020-10,20.0,8505.0,125.0,Act. scientif. et tech. ; services admin. et de soutien,06,#FF8F00,20 demandes,8 505 heures,125 salariés
2020-11,20.0,7070.0,115.0,Act. scientif. et tech. ; services admin. et de soutien,06,#FF8F00,20 demandes,7 070 heures,115 salariés
2020-12,15.0,5045.0,80.0,Act. scientif. et tech. ; services admin. et de soutien,06,#FF8F00,15 demandes,5 045 heures,80 salariés
2021-01,5.0,2540.0,45.0,Act. scientif. et tech. ; services admin. et de soutien,06,#FF8F00,5 demandes,2 540 heures,45 salariés
2020-03,85.0,17455.0,335.0,Autres activités de services,06,#F4511E,85 demandes,17 455 heures,335 salariés
2020-04,100.0,48050.0,445.0,Autres activités de services,06,#F4511E,100 demandes,48 050 heures,445 salariés
2020-05,90.0,33920.0,380.0,Autres activités de services,06,#F4511E,90 demandes,33 920 heures,380 salariés
2020-06,50.0,17215.0,215.0,Autres activités de services,06,#F4511E,50 demandes,17 215 heures,215 salariés
2020-07,35.0,10735.0,140.0,Autres activités de services,06,#F4511E,35 demandes,10 735 heures,140 salariés
2020-08,20.0,7145.0,95.0,Autres activités de services,06,#F4511E,20 demandes,7 145 heures,95 salariés
2020-09,15.0,4755.0,55.0,Autres activités de services,06,#F4511E,15 demandes,4 755 heures,55 salariés
2020-10,10.0,2830.0,40.0,Autres activités de services,06,#F4511E,10 demandes,2 830 heures,40 salariés
2020-11,10.0,2955.0,45.0,Autres activités de services,06,#F4511E,10 demandes,2 955 heures,45 salariés
2020-12,10.0,2065.0,30.0,Autres activités de services,06,#F4511E,10 demandes,2 065 heures,30 salariés
2021-01,5.0,1630.0,25.0,Autres activités de services,06,#F4511E,5 demandes,1 630 heures,25 salariés
2020-03,50.0,22800.0,380.0,Fabrication d'autres produits indus.,06,#5C6BC0,50 demandes,22 800 heures,380 salariés
2020-04,60.0,43505.0,370.0,Fabrication d'autres produits indus.,06,#5C6BC0,60 demandes,43 505 heures,370 salariés
2020-05,45.0,19730.0,240.0,Fabrication d'autres produits indus.,06,#5C6BC0,45 demandes,19 730 heures,240 salariés
2020-06,15.0,3990.0,55.0,Fabrication d'autres produits indus.,06,#5C6BC0,15 demandes,3 990 heures,55 salariés
2020-07,10.0,2035.0,35.0,Fabrication d'autres produits indus.,06,#5C6BC0,10 demandes,2 035 heures,35 salariés
2020-08,5.0,1480.0,15.0,Fabrication d'autres produits indus.,06,#5C6BC0,5 demandes,1 480 heures,15 salariés
2020-09,5.0,1100.0,15.0,Fabrication d'autres produits indus.,06,#5C6BC0,5 demandes,1 100 heures,15 salariés
2020-10,0.0,1015.0,10.0,Fabrication d'autres produits indus.,06,#5C6BC0,0 demandes,1 015 heures,10 salariés
2020-11,0.0,420.0,5.0,Fabrication d'autres produits indus.,06,#5C6BC0,0 demandes,420 heures,5 salariés
2020-12,,,,Fabrication d'autres produits indus.,06,#5C6BC0,NaN demandes,NaN heures,NaN salariés
2021-01,,,,Fabrication d'autres produits indus.,06,#5C6BC0,NaN demandes,NaN heures,NaN salariés
2020-03,290.0,102900.0,1880.0,Autres sections NACE 17,06,#AAAAAA,290 demandes,102 900 heures,1 880 salariés
2020-04,360.0,303840.0,2925.0,Autres sections NACE 17,06,#AAAAAA,360 demandes,303 840 heures,2 925 salariés
2020-05,355.0,212105.0,2515.0,Autres sections NACE 17,06,#AAAAAA,355 demandes,212 105 heures,2 515 salariés
2020-06,185.0,97780.0,1180.0,Autres sections NACE 17,06,#AAAAAA,185 demandes,97 780 heures,1 180 salariés
2020-07,120.0,71250.0,855.0,Autres sections NACE 17,06,#AAAAAA,120 demandes,71 250 heures,855 salariés
2020-08,80.0,45210.0,630.0,Autres sections NACE 17,06,#AAAAAA,80 demandes,45 210 heures,630 salariés
2020-09,45.0,43590.0,520.0,Autres sections NACE 17,06,#AAAAAA,45 demandes,43 590 heures,520 salariés
2020-10,25.0,28945.0,370.0,Autres sections NACE 17,06,#AAAAAA,25 demandes,28 945 heures,370 salariés
2020-11,20.0,24420.0,340.0,Autres sections NACE 17,06,#AAAAAA,20 demandes,24 420 heures,340 salariés
2020-12,20.0,17225.0,275.0,Autres sections NACE 17,06,#AAAAAA,20 demandes,17 225 heures,275 salariés
2021-01,5.0,9975.0,165.0,Autres sections NACE 17,06,#AAAAAA,5 demandes,9 975 heures,165 salariés
2020-03,6040.0,1699580.0,30600.0,Hébergement et restauration,28,#388E3C,6 040 demandes,1 699 580 heures,30 600 salariés
2020-04,6445.0,4116730.0,33635.0,Hébergement et restauration,28,#388E3C,6 445 demandes,4 116 730 heures,33 635 salariés
2020-05,6160.0,2994625.0,31835.0,Hébergement et restauration,28,#388E3C,6 160 demandes,2 994 625 heures,31 835 salariés
2020-06,3715.0,992900.0,16800.0,Hébergement et restauration,28,#388E3C,3 715 demandes,992 900 heures,16 800 salariés
2020-07,2440.0,503890.0,8795.0,Hébergement et restauration,28,#388E3C,2 440 demandes,503 890 heures,8 795 salariés
2020-08,1595.0,285670.0,5160.0,Hébergement et restauration,28,#388E3C,1 595 demandes,285 670 heures,5 160 salariés
2020-09,1845.0,332990.0,6445.0,Hébergement et restauration,28,#388E3C,1 845 demandes,332 990 heures,6 445 salariés
2020-10,4075.0,600420.0,17220.0,Hébergement et restauration,28,#388E3C,4 075 demandes,600 420 heures,17 220 salariés
2020-11,5605.0,2654360.0,27730.0,Hébergement et restauration,28,#388E3C,5 605 demandes,2 654 360 heures,27 730 salariés
2020-12,5730.0,2780665.0,26965.0,Hébergement et restauration,28,#388E3C,5 730 demandes,2 780 665 heures,26 965 salariés
2021-01,4250.0,1906255.0,20425.0,Hébergement et restauration,28,#388E3C,4 250 demandes,1 906 255 heures,20 425 salariés
2020-03,10580.0,2702425.0,52685.0,Commerce,28,#006064,10 580 demandes,2 702 425 heures,52 685 salariés
2020-04,11880.0,6829885.0,63855.0,Commerce,28,#006064,11 880 demandes,6 829 885 heures,63 855 salariés
2020-05,10865.0,2531590.0,51035.0,Commerce,28,#006064,10 865 demandes,2 531 590 heures,51 035 salariés
2020-06,3655.0,608965.0,11980.0,Commerce,28,#006064,3 655 demandes,608 965 heures,11 980 salariés
2020-07,1555.0,244085.0,4750.0,Commerce,28,#006064,1 555 demandes,244 085 heures,4 750 salariés
2020-08,800.0,107260.0,2315.0,Commerce,28,#006064,800 demandes,107 260 heures,2 315 salariés
2020-09,755.0,107230.0,2365.0,Commerce,28,#006064,755 demandes,107 230 heures,2 365 salariés
2020-10,2670.0,162950.0,7915.0,Commerce,28,#006064,2 670 demandes,162 950 heures,7 915 salariés
2020-11,5735.0,1836370.0,34100.0,Commerce,28,#006064,5 735 demandes,1 836 370 heures,34 100 salariés
2020-12,2045.0,398630.0,6775.0,Commerce,28,#006064,2 045 demandes,398 630 heures,6 775 salariés
2021-01,1260.0,189645.0,4085.0,Commerce,28,#006064,1 260 demandes,189 645 heures,4 085 salariés
2020-03,5075.0,1767305.0,45585.0,Act. scientif. et tech. ; services admin. et de soutien,28,#FF8F00,5 075 demandes,1 767 305 heures,45 585 salariés
2020-04,6015.0,3816020.0,47780.0,Act. scientif. et tech. ; services admin. et de soutien,28,#FF8F00,6 015 demandes,3 816 020 heures,47 780 salariés
2020-05,5395.0,1951445.0,36950.0,Act. scientif. et tech. ; services admin. et de soutien,28,#FF8F00,5 395 demandes,1 951 445 heures,36 950 salariés
2020-06,2615.0,783490.0,13750.0,Act. scientif. et tech. ; services admin. et de soutien,28,#FF8F00,2 615 demandes,783 490 heures,13 750 salariés
2020-07,1605.0,402520.0,7240.0,Act. scientif. et tech. ; services admin. et de soutien,28,#FF8F00,1 605 demandes,402 520 heures,7 240 salariés
2020-08,1060.0,223030.0,4210.0,Act. scientif. et tech. ; services admin. et de soutien,28,#FF8F00,1 060 demandes,223 030 heures,4 210 salariés
2020-09,970.0,235815.0,4110.0,Act. scientif. et tech. ; services admin. et de soutien,28,#FF8F00,970 demandes,235 815 heures,4 110 salariés
2020-10,945.0,213145.0,3875.0,Act. scientif. et tech. ; services admin. et de soutien,28,#FF8F00,945 demandes,213 145 heures,3 875 salariés
2020-11,1600.0,541830.0,15770.0,Act. scientif. et tech. ; services admin. et de soutien,28,#FF8F00,1 600 demandes,541 830 heures,15 770 salariés
2020-12,1240.0,359165.0,5525.0,Act. scientif. et tech. ; services admin. et de soutien,28,#FF8F00,1 240 demandes,359 165 heures,5 525 salariés
2021-01,675.0,202700.0,2895.0,Act. scientif. et tech. ; services admin. et de soutien,28,#FF8F00,675 demandes,202 700 heures,2 895 salariés
